SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
2836,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Tauraco bannermani,Bannerman's Turaco,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_4,A,Carolina,0,0,0,30,50,20,0,0,Ref_4,1,Jessica,0,224,Dunning08,1,,
2837,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Tauraco erythrolophus,Red-crested Turaco,0,0,0,0,0,0,60,0,40,0,FruiNect,Ref_4,C,Carolina,0,0,0,30,50,20,0,0,Ref_4,1,Jessica,0,26124,Dunning08,1,,
2838,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Tauraco macrorhynchus,Yellow-billed Turaco,10,0,0,0,0,0,70,0,10,10,FruiNect,Ref_4,A,Carolina,0,0,10,30,30,30,0,0,Ref_4,1,Other,0,24372,Dunning08,1,,
2839,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Tauraco leucotis,White-cheeked Turaco,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_4,A,Carolina,0,0,0,0,60,40,0,0,Ref_4,1,Jessica,0,265,Dunning08,1,,
2840,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Tauraco ruspolii,Prince Ruspoli's Turaco,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_4,A,Carolina,0,0,0,0,60,40,0,0,Ref_4,1,Jessica,0,263,Dunning08,1,,
2841,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Tauraco hartlaubi,Hartlaub's Turaco,10,0,0,0,0,0,90,0,0,0,FruiNect,Ref_4,A,Carolina,0,0,20,20,40,20,0,0,Ref_4,1,Jessica,0,224,Dunning08,1,,
2842,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Tauraco leucolophus,White-crested Turaco,10,0,0,0,0,0,70,0,0,20,FruiNect,Ref_4,A,Carolina,0,0,10,30,30,30,0,0,Ref_4,1,Other,0,219,Dunning08,1,,
2843,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Ruwenzorornis johnstoni,Ruwenzori Turaco,10,0,0,0,0,0,80,0,0,10,FruiNect,Ref_4,A,Carolina,0,0,20,20,40,20,0,0,Ref_4,1,Jessica,0,240,Dunning08,1,,
2844,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Tauraco porphyreolophus,Purple-crested Turaco,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_4,A,Carolina,0,0,0,30,50,20,0,0,Ref_4,1,Jessica,0,259,Dunning08,1,,
2845,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Musophaga violacea,Violet Turaco,0,0,0,0,0,0,70,0,30,0,FruiNect,Ref_4,A,Carolina,0,0,0,30,50,20,0,0,Ref_4,1,Jessica,0,360,Dunning08,1,,
2846,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Musophaga rossae,Ross's Turaco,10,0,0,0,0,0,70,0,0,20,FruiNect,Ref_4,A,Carolina,0,0,0,0,20,80,0,0,Ref_4,1,Jessica,0,36142,Dunning08,1,,
2848,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Corythaixoides concolor,Grey Go-away-bird,10,0,0,0,0,0,70,0,0,20,FruiNect,Ref_4,A,Carolina,0,0,30,20,30,20,0,0,Ref_4,1,Jessica,0,258,Dunning08,1,,
2849,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Corythaixoides personatus,Bare-faced Go-away-bird,0,0,0,0,0,0,80,0,0,20,FruiNect,Ref_4,A,Carolina,0,0,0,50,50,0,0,0,Ref_4,1,Jessica,0,250,Dunning08,1,,
2850,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Corythaixoides leucogaster,White-bellied Go-away-bird,0,0,0,0,0,0,40,0,30,30,PlantSeed,Ref_4,A,Carolina,0,0,0,30,50,20,0,0,Ref_4,1,Jessica,0,21616,Dunning08,1,,
2851,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Crinifer piscator,Western Grey Plantain-eater,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_4,A,Carolina,0,0,0,20,50,30,0,0,Ref_4,1,Jessica,0,370,Dunning08,1,,
2852,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Crinifer zonurus,Eastern Grey Plantain-eater,0,0,0,0,0,0,80,0,0,20,FruiNect,Ref_4,A,Carolina,0,0,0,30,50,20,0,0,Ref_4,1,Jessica,0,527,Dunning08,1,,
2853,Nonpasseriformes,Musophagiformes,Musophagidae,Turacos,66,BL3,Corythaeola cristata,Great Blue Turaco,10,0,0,0,0,0,60,0,0,30,FruiNect,Ref_4,A,Carolina,0,0,0,30,50,20,0,0,Ref_4,1,Jessica,0,96499,Dunning08,1,,
2867,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto tenebricosa,Sooty Owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,20,20,50,10,0,0,Ref_5,1,Christian,1,6606,Dunning08,1,,
2869,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto inexspectata,Sulawesi Golden Owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,D1,Hamish,0,0,60,20,20,0,0,0,Ref_5,1,Christian,1,52171,GenAvg,0,,
2870,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto nigrobrunnea,Taliabu Masked-owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,D1,Hamish,0,0,60,20,20,0,0,0,Ref_5,1,Christian,1,52171,GenAvg,0,,
2871,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto sororcula,Lesser Masked-owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,D1,Hamish,0,0,60,20,20,0,0,0,Ref_5,1,Christian,1,52171,GenAvg,0,,
2872,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto manusi,Manus Masked-owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,D1,Hamish,0,0,60,20,20,0,0,0,Ref_5,1,Christian,1,52171,GenAvg,0,,
2873,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto aurantia,Bismarck Masked-owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,C,Hamish,0,0,60,20,20,0,0,0,Ref_5,1,Christian,1,52171,GenAvg,0,,
2874,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto novaehollandiae,Australian Masked-owl,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,60,20,20,0,0,0,Ref_5,1,Christian,1,63185,Dunning08,1,,
2876,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto rosenbergii,Sulawesi Owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,B,Hamish,0,0,60,20,20,0,0,0,Ref_5,1,Christian,1,52171,GenAvg,0,,
2877,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto soumagnei,Madagascar Red Owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,90,10,0,0,0,0,Ref_5,1,Christian,1,284,Dunning08,1,,
2878,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto alba,Barn Owl,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,90,10,0,0,0,0,Ref_5,1,Christian,1,40332,Dunning08,1,,
2883,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto glaucops,Ashy-faced Owl,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,80,10,10,0,0,0,Ref_5,1,Other,1,52171,GenAvg,0,,
2884,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto capensis,African Grass-owl,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,90,10,0,0,0,0,Ref_5,1,Christian,1,36474,Dunning08,1,,
2885,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Tyto longimembris,Eastern Grass-owl,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,100,0,0,0,0,0,Ref_5,1,Christian,1,3525,PrimScale,1,,
2886,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Phodilus prigoginei,Congo Bay-owl,20,40,40,0,0,0,0,0,0,0,VertFishScav,Ref_5,D1,Hamish,0,0,60,20,20,0,0,0,Ref_5,1,Christian,1,195,Dunning08,1,,
2887,Nonpasseriformes,Strigiformes,Tytonidae,Barn owls,70,BL3,Phodilus badius,Oriental Bay-owl,20,40,40,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,20,40,40,0,0,0,Ref_5,1,Other,1,28024,Dunning08,1,,
2890,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus sagittatus,White-fronted Scops-owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,20,40,40,0,0,0,Ref_5,1,Christian,1,12264,Dunning08,1,,
2891,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus rufescens,Reddish Scops-owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,20,40,40,0,0,0,Ref_5,1,Christian,1,7654,Dunning08,1,,
2892,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus icterorhynchus,Sandy Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,20,40,40,0,0,0,Ref_5,1,Christian,1,7329,Dunning08,1,,
2893,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus ireneae,Sokoke Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,20,40,40,0,0,0,Ref_5,1,Christian,1,503,Dunning08,1,,
2894,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus balli,Andaman Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,10,30,60,0,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2895,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus spilocephalus,Mountain Scops-owl,80,20,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,50,10,0,0,0,Ref_5,1,Christian,1,675,Dunning08,1,,
2896,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus umbra,Simeulue Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,95,Dunning08,1,,
2897,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus angelinae,Javan Scops-owl,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,20,40,40,0,0,0,Ref_5,1,Christian,1,822,Dunning08,1,,
2899,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus manadensis,Sulawesi Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,883,PrimScale,1,,
2900,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus longicornis,Luzon Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,60,40,0,0,0,0,Ref_5,1,Christian,1,8287,Dunning08,1,,
2901,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus mindorensis,Mindoro Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,60,40,0,0,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2902,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus mirus,Mindanao Scops-owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,60,40,0,0,0,0,Ref_5,1,Christian,1,6132,Dunning08,1,,
2903,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus hartlaubi,Sao Tome Scops-owl,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,10,40,40,10,0,0,Ref_5,1,Christian,1,79,Dunning08,1,,
2904,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus brucei,Pallid Scops-owl,70,20,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,50,20,10,10,10,0,Ref_5,1,Other,1,8435,Dunning08,1,,
2905,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus flammeolus,Flammulated Owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,599,Dunning08,1,,
2906,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus scops,Common Scops-owl,80,10,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,80,10,10,0,0,0,Ref_5,1,Christian,1,92,Dunning08,1,,
2908,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus sunia,Oriental Scops-owl,80,10,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,30,20,20,30,0,0,Ref_5,1,Christian,1,7809,Dunning08,1,,
2909,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus senegalensis,African Scops-owl,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,80,10,10,0,0,0,Ref_5,1,Christian,1,67,Dunning08,1,,
2910,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus elegans,Elegant Scops-owl,80,20,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,80,10,10,0,0,0,Ref_5,1,Christian,1,124,Dunning08,1,,
2911,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus mantananensis,Mantanani Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,106,Dunning08,1,,
2912,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus magicus,Moluccan Scops-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,165,Dunning08,1,,
2913,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus beccarii,Biak Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,165,PrimScale,1,,
2914,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus alfredi,Flores Scops-owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,10,30,60,0,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2915,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus enganensis,Enggano Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,10488,Dunning08,1,,
2916,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus insularis,Seychelles Scops-owl,50,0,50,0,0,0,0,0,0,0,Omnivore,Ref_5,B,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2917,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus rutilus,Malagasy Scops-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,10,40,40,10,0,0,Ref_5,1,Christian,1,101,Dunning08,1,,
2918,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus pembaensis,Pemba Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,60,20,10,10,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2919,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus capnodes,Anjouan Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,60,20,10,10,0,0,Ref_5,1,Christian,1,119,Dunning08,1,,
2920,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus pauliani,Grand Comoro Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,60,20,10,10,0,0,Ref_5,1,Christian,1,6949,Dunning08,1,,
2921,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus brookii,Rajah Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,40,40,20,0,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2922,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus bakkamoena,Collared Scops-owl,80,10,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,40,20,0,0,0,Ref_5,1,Christian,1,1463,PrimScale,1,,
2924,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,IOC27,Otus lettia,Collared Scops Owl,80,10,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,40,20,0,0,0,Ref_5,1,Christian,1,14233,PrimScale,1,,
2925,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,IOC27,Otus lempiji,Sunda Scops Owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,60,40,0,0,0,0,Ref_5,1,Christian,1,14233,PrimScale,1,,
2926,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,IOC27,Otus semitorques,Japanese Scops Owl,70,20,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,40,20,0,0,0,Ref_5,1,Christian,1,12153,Dunning08,1,,
2927,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus mentawi,Mentawai Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,20,40,40,0,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2928,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus fuliginosus,Palawan Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,40,40,20,0,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2929,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus megalotis,Philippine Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,40,40,20,0,0,0,Ref_5,1,Christian,1,1784,Dunning08,1,,
2930,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus silvicola,Wallace's Scops-owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,40,40,20,0,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2931,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus leucotis,White-faced Scops-owl,10,90,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,90,0,10,0,0,0,Ref_5,1,Christian,1,204,Dunning08,1,,
2932,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops kennicottii,Western Screech-owl,50,40,10,0,0,0,0,0,0,0,Omnivore,Ref_5,A,Hamish,0,0,40,50,10,0,0,0,Ref_5,1,Christian,1,14182,Dunning08,1,,
2935,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops seductus,Balsas Screech-owl,50,0,0,0,50,0,0,0,0,0,Omnivore,Ref_5,C,Hamish,0,0,40,50,10,0,0,0,Ref_5,1,Christian,1,160,Dunning08,1,,
2936,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops cooperi,Pacific Screech-owl,80,20,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,60,30,10,0,0,0,Ref_5,1,Christian,1,14994,Dunning08,1,,
2938,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops asio,Eastern Screech-owl,50,0,0,0,50,0,0,0,0,0,Omnivore,Ref_5,A,Hamish,0,10,70,10,10,0,0,0,Ref_5,1,Other,1,17999,Dunning08,1,,
2939,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops trichopsis,Whiskered Screech-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,10,20,50,10,10,0,Ref_5,1,Other,1,8826,Dunning08,1,,
2941,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops choliba,Tropical Screech-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,50,0,0,10,0,Ref_5,1,Christian,1,132,Dunning08,1,,
2942,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops koepckeae,Koepcke's Screech-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,40,50,0,0,10,0,Ref_5,1,Christian,1,11693,Dunning08,1,,
2943,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops roboratus,West Peruvian Screech-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,50,0,0,10,0,Ref_5,1,Christian,1,1267,Dunning08,1,,
2944,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops clarkii,Bare-shanked Screech-owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,30,30,30,10,0,0,Ref_5,1,Christian,1,15846,Dunning08,1,,
2945,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops barbarus,Bearded Screech-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,69,Dunning08,1,,
2946,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops ingens,Rufescent Screech-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,0,0,50,50,0,0,Ref_5,1,Christian,1,16532,Dunning08,1,,
2947,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops marshalli,Cloud-forest Screech-owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,0,0,30,70,0,0,Ref_5,1,Christian,1,101,PrimScale,1,,
2948,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops watsonii,Tawny-bellied Screech-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,20,50,30,0,0,0,Ref_5,1,Other,1,129,Dunning08,1,,
2950,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops atricapilla,Black-capped Screech-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,10,10,20,60,0,0,Ref_5,1,Other,1,11889,Dunning08,1,,
2953,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops hoyi,Montane Forest Screech-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,30,20,20,30,0,0,Ref_5,1,Christian,1,110,Dunning08,1,,
2954,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops guatemalae,Vermiculated Screech-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,30,20,20,30,0,0,Ref_5,1,Christian,1,118,Dunning08,1,,
2955,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops sanctaecatarinae,Long-tufted Screech-owl,50,0,0,0,50,0,0,0,0,0,Omnivore,Ref_5,A,Hamish,0,0,50,50,0,0,0,0,Ref_5,1,Christian,1,17972,Dunning08,1,,
2956,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Gymnoglaux lawrencii,Bare-legged Owl,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,60,20,10,10,0,0,Ref_5,1,Christian,1,952,Dunning08,1,,
2957,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops nudipes,Puerto Rican Screech-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,50,50,0,0,0,0,Ref_5,1,Christian,1,13734,Dunning08,1,,
2958,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Otus podarginus,Palau Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,80,10,10,0,0,0,Ref_5,1,Christian,1,12328,GenAvg,0,,
2959,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Megascops albogularis,White-throated Screech-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,C,Hamish,0,0,0,0,10,90,0,0,Ref_5,1,Other,1,159,Dunning08,1,,
2960,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Mimizuku gurneyi,Giant Scops-owl,60,30,10,0,0,0,0,0,0,0,Invertebrate,Ref_5,D2,Hamish,0,0,20,30,40,10,0,0,Ref_5,1,Other,1,253,PrimScale,1,MarceloR,
2961,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Bubo virginianus,Great Horned Owl,10,90,0,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,10,80,10,0,0,0,0,Ref_5,1,Christian,1,15757,PrimScale,1,,
2962,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Bubo bubo,Eurasian Eagle-owl,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,80,10,10,0,0,0,Ref_5,1,Walter,1,266851,Dunning08,1,,
2963,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Bubo bengalensis,Rock Eagle-owl,10,70,10,10,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,10,80,10,0,0,0,0,Ref_5,1,Christian,1,1100,Dunning08,1,,
2964,Nonpasseriformes,Strigiformes,Strigidae,Owls,71,BL3,Bubo ascalaphus,Pharaoh Eagle-owl,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_5,A,Hamish,0,0,90,10,0,0,0,0,Ref_5,1,Christian,1,2100,PrimScale,1,,
